key,L/S,TOS 15min,TOS 1hr,TOS 1day,,Profit,Orders,wincnt,losscnt,wins$,loss$,ratio,,,,,,,,,,,,,,,17,172,18,182,19,192,201,220,211,Rank
longATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:IUCCIA1d:OSpread:L,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:OCCIA1d:USpread:M,,,,,,-250,22,6,16,2762.5,-3012.5,0.917012448,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:OCCIA1d:IUSpread:M,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:IUCCIA1d:OSpread:H,,,,,,-250,52,19,33,2075,-2325,0.892473118,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:UCCIA1d:USpread:A,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:ILSpread:A,,,,,,-250,10,2,8,250,-500,0.5,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:UCCIA1d:ILSpread:L,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:OSpread:H,,,,,,-250,26,11,15,1000,-1250,0.8,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:UCCIA15:ILCCIA1h:IUCCIA1d:OSpread:A,,,,,,-250,7,1,6,25,-275,0.090909091,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:IUCCIA1d:ILSpread:L,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:OCCIA1d:USpread:L,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUSpread:H,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:ILSpread:O,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:USpread:L,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:L,,,,,,-250,5,,5,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:IUCCIA1d:USpread:M,,,,,,-250,5,1,4,550,-800,0.6875,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:OCCIA1d:IUSpread:H,,,,,,-250,5,,5,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:HCCI15:ILCCIA15:UCCIA1h:IUCCIA1d:IUSpread:M,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:OCCIA1h:UCCIA1d:USpread:L,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:ILCCIA1d:USpread:L,,,,,,-250,4,1,3,87.5,-337.5,0.259259259,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:H,,,,,,-250,5,1,4,125,-375,0.333333333,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:ILSpread:A,,,,,,-250,18,8,10,1187.5,-1437.5,0.826086957,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:M,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:IUSpread:L,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:ILSpread:L,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:L,,,,,,-250,2,1,1,50,-300,0.166666667,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:UCCIA1d:IUSpread:A,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:ILSpread:M,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:USpread:L,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:IUCCIA1d:ILSpread:M,,,,,,-250,6,1,5,75,-325,0.230769231,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:IUCCIA1d:USpread:L,,,,,,-250,16,2,14,3662.5,-3912.5,0.936102236,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:USpread:M,,,,,,-250,5,1,4,200,-450,0.444444444,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:OSpread:L,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:OSpread:M,,,,,,-250,4,1,3,12.5,-262.5,0.047619048,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:OSpread:A,,,,,,-250,13,2,11,100,-350,0.285714286,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:ILCCIA1d:OSpread:L,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:UCCIA1h:IUCCIA1d:IUSpread:O,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUSpread:H,,,,,,-250,3,1,2,37.5,-287.5,0.130434783,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:OSpread:A,,,,,,-250,3,,3,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:USpread:O,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:O,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:H,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:OSpread:H,,,,,,-250,3,,3,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:IUCCIA1d:OSpread:M,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:USpread:A,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:A,,,,,,-250,5,1,4,250,-500,0.5,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:OCCIA1h:ILCCIA1d:ILSpread:L,,,,,,-250,5,1,4,687.5,-937.5,0.733333333,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:ILCCIA15:UCCIA1h:IUCCIA1d:OSpread:M,,,,,,-250,3,,3,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:USpread:H,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:IUCCIA1h:OCCIA1d:ILSpread:M,,,,,,-250,2,,2,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:USpread:M,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:ILSpread:O,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:USpread:H,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:M,,,,,,-250,11,2,9,37.5,-287.5,0.130434783,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:ILCCIA15:UCCIA1h:ILCCIA1d:ILSpread:H,,,,,,-250,1,,1,,-250,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUSpread:L,,,,,,-250,10,2,8,325,-575,0.565217391,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IUSpread:A,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:L,,,,,,-262.5,5,1,4,25,-287.5,0.086956522,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:OSpread:L,,,,,,-262.5,6,,6,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:UCCIA1d:ILSpread:M,,,,,,-262.5,4,1,3,600,-862.5,0.695652174,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:UCCIA1d:ILSpread:H,,,,,,-262.5,3,1,2,50,-312.5,0.16,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:USpread:L,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:OCCIA1h:OCCIA1d:ILSpread:A,,,,,,-262.5,5,1,4,137.5,-400,0.34375,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:ILCCIA1d:ILSpread:L,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:UCCIA1d:ILSpread:L,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:OSpread:L,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:OSpread:H,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:OCCIA1d:OSpread:H,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:UCCIA1d:IUSpread:M,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:OCCIA1d:IUSpread:L,,,,,,-262.5,4,,4,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:IUCCIA1d:IUSpread:O,,,,,,-262.5,6,1,5,37.5,-300,0.125,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:A,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:OCCIA1d:USpread:A,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:IUSpread:A,,,,,,-262.5,15,6,9,575,-837.5,0.686567164,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:OSpread:O,,,,,,-262.5,6,,6,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:UCCIA1d:IUSpread:L,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:ILSpread:L,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:ILCCIA1d:IUSpread:M,,,,,,-262.5,12,3,9,462.5,-725,0.637931034,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:IUSpread:A,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:OCCIA15:IUCCIA1h:ILCCIA1d:OSpread:O,,,,,,-262.5,9,1,8,12.5,-275,0.045454545,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:ILSpread:L,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:IUCCIA15:OCCIA1h:ILCCIA1d:OSpread:H,,,,,,-262.5,10,2,8,512.5,-775,0.661290323,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:O,,,,,,-262.5,4,1,3,262.5,-525,0.5,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:OSpread:M,,,,,,-262.5,8,1,7,12.5,-275,0.045454545,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUSpread:A,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:UCCIA15:ILCCIA1h:UCCIA1d:OSpread:L,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:ILCCIA1d:ILSpread:A,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:IUSpread:A,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:IUCCIA1d:IUSpread:L,,,,,,-262.5,5,,5,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:OSpread:A,,,,,,-262.5,3,,3,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:IUCCIA1d:OSpread:L,,,,,,-262.5,2,1,1,62.5,-325,0.192307692,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:ILSpread:M,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:OSpread:A,,,,,,-262.5,10,2,8,112.5,-375,0.3,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:OCCIA1d:ILSpread:L,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-262.5,4,,4,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:USpread:A,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:USpread:L,,,,,,-262.5,6,,6,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:USpread:A,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:L,,,,,,-262.5,9,2,7,112.5,-375,0.3,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:M,,,,,,-262.5,3,1,2,175,-437.5,0.4,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:H,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:USpread:H,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:ILSpread:A,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:UCCIA1d:USpread:M,,,,,,-262.5,2,1,1,87.5,-350,0.25,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:ILCCIA1d:OSpread:O,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:IUCCIA15:OCCIA1h:IUCCIA1d:OSpread:M,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:UCCIA1h:IUCCIA1d:ILSpread:M,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:UCCIA15:ILCCIA1h:IUCCIA1d:IUSpread:M,,,,,,-262.5,4,,4,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:IUSpread:M,,,,,,-262.5,2,,2,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:UCCIA1d:IUSpread:M,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:UCCIA1d:ILSpread:A,,,,,,-262.5,3,1,2,12.5,-275,0.045454545,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:ILSpread:H,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:A,,,,,,-262.5,1,,1,,-262.5,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:OCCIA1d:IUSpread:M,,,,,,-275,9,1,8,12.5,-287.5,0.043478261,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:OSpread:M,,,,,,-275,1,,1,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:ILSpread:L,,,,,,-275,6,,6,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:UCCIA1d:USpread:H,,,,,,-275,7,2,5,412.5,-687.5,0.6,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:OCCIA1d:OSpread:L,,,,,,-275,5,2,3,362.5,-637.5,0.568627451,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:UCCIA1d:OSpread:L,,,,,,-275,1,,1,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:OCCIA1d:OSpread:L,,,,,,-275,3,,3,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:OSpread:L,,,,,,-275,5,1,4,125,-400,0.3125,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:IUCCIA1h:UCCIA1d:ILSpread:O,,,,,,-275,3,,3,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:IUSpread:L,,,,,,-275,4,,4,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:UCCIA1d:OSpread:L,,,,,,-275,3,1,2,37.5,-312.5,0.12,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:M,,,,,,-275,1,,1,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:IUCCIA15:ILCCIA1h:IUCCIA1d:OSpread:O,,,,,,-275,11,4,7,125,-400,0.3125,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:USpread:O,,,,,,-275,7,2,5,212.5,-487.5,0.435897436,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:USpread:A,,,,,,-275,9,4,5,1375,-1650,0.833333333,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:ILCCIA15:IUCCIA1h:IUCCIA1d:OSpread:O,,,,,,-275,24,7,17,875,-1150,0.760869565,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:OCCIA1d:OSpread:H,,,,,,-275,8,1,7,75,-350,0.214285714,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:IUCCIA1d:OSpread:A,,,,,,-275,15,4,11,287.5,-562.5,0.511111111,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:OCCIA1d:ILSpread:L,,,,,,-275,4,,4,,-275,0,N,N,,,,,,,,,,,,,,,,,,,,,,
